_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '6690da3e4750c147ac8c841e'},已收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力包装很好，快递给力，卖家很有信誉，发货速度也很快。价格更是比别家的实惠多了质量非常好，与卖家描述的完全一致，完全超出期望值，包装非常仔细，很满意的一次购物质量很好，客服态度也特好，会再次光顾的，物流非常快不好意思评价晚了，非常好的店家，东西很喜欢！买来这个是送人的，她很喜欢很热情的卖家，下次还来。质量非常好真出乎我的意料。包装非常仔细。祝生意兴隆刚收到货有点不懂得该怎么使用，咨询了一下客服，没想到客服的人超好，介绍得超仔细的宝贝产品质量很好，是正品。和页面描述写的基本一致，卖家的客服服务态度从头到尾都很好，快递发货速度超快东西收到，很满意！真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖！产品质量很好，穿着很舒服，颜色款式都不错，朋友都说好看也要我来帮忙买！东西好便宜，质量出乎意料的好，下次还会来的,[],2024-03-07 18:11,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},所有的菜品很新鲜，一看就是新鲜现切的，很少菜品经过加工，也很少调配的，大多数是原汁原味，味道很好，服务态度也很好，要换纸就给拿来，要换碳火就给碳火，服务没得说，生意很好排队有点长，位置好找就在大商圈街道口。,[],2024-03-07 13:25,4.5,"{'口味': '4.5', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},街道口这家破破烂烂的烤肉店可以说我来了不下十次了，一开业就过来打卡了，我家三岁多的小朋友也很喜欢，就是人太多，周末基本都要排队，上周末才去，六点不到已经拍了四十桌，娃还是说要吃这家，就继续排着，然后一边在附近商场溜娃一边排队等位，出门的时候忘了给娃带水壶，问经理要白开水，直接叫我去冰箱那边拿，娃说等饿了，要吃大福，人家也让自己拿，就这样还没排到咱们就先把娃炫饱了，很大气的商家，凭这一点咱也得继续排着，娃都先吃上了必须要去消费每次看他们家做活动都回去囤上两张双人餐，周末就去吃掉，物美价廉，很推荐大家都去尝尝,"['向阳五花', '和风肥牛', '汁烧骰子嫩牛肉', '山椒肥牛', '黑椒肥牛']","2024-03-07
  更新于2024-07-08 16:22",5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},已经是三刷破破烂烂了每次来人都超多 今天来的时候排了很长的队等待的时间也不是很久就进去了我们四个人 菜品没得说每次来的时候都是冲着和风肥牛来的每次来先点20盘 辛拉面和拌饭也很好吃水果这个季节居然还有西瓜现切的很不错 环境比较简单 交了100的押金但是超时也不扣费除了上菜速度稍微慢了一点应该是人比较多的原因其他的都挺好,['和风肥牛'],2024-03-06 18:40,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这个价格当然肉啥的不会特别好了，装修确实破破烂烂，而且很挤。基本上肉都点了一遍，有几个刚来就没了有点可惜，味道都还不错了。都是扫码点单，饮料啥的自己拿。,[],2024-03-05 23:49,4.0,"{'口味': '4.0', '环境': '3.5', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这家烤肉店非常的好吃，就在乐天城的二楼地理位置也很好找去吃了好多次了，这可能是我去年和今年吃过最好吃的一家自助烤肉吧，而且种类也很多，那种肉也不是合成的，反正很新鲜肉也超级的嫩，特别推荐他家的那个嫩豆腐特别的好吃,"['山椒肥牛', '黑椒猪排', '培根金针菇', '黑椒肥牛', '汁烧骰子嫩牛肉', '黑椒牛排', '向阳五花', '包浆豆腐', '泡椒鲜豆腐', '和风肥牛']",2024-03-05 13:03,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},上菜很快，味道也很好，菜品的肉质鲜美，还会再吃来。饮品以及环境都挺好的，装修风格挺棒，,[],2024-03-04 13:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},他们家位置非常的好找，就在街道口乐天城2楼，坐下来可以手，机扫码点餐，等菜上来后，烤盘也会上来不用特别的急。​里面的座位有点矮，上菜。速度非常的快，效率还是很高的，肥牛的品质不错。薯条也非常的好吃，儿子特别的喜欢。,[],2024-03-04 11:23,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},在近期的一次探店之旅中，我有幸品尝了这家名为“破破烂烂烤肉店”的热门餐厅。这家烤肉店位于市中心繁华的商业区，其独特的外观和室内设计吸引了不少顾客前来。  一踏入店内，我发现店内环境有些破旧，不过这种原始的风格反而让人感到温馨。餐桌上的清洁程度欠佳，油渍和食物残渣给整个环境带来了一丝不洁的感觉。,[],2024-03-04 10:57,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},位置很好找，就在乐天城的二楼上，电梯的背面就是的店铺内座位比较矮，衣服东西的话可以找服务员拿个凳子坐下来，可以先点单上菜的，速度也很快，效率也非常的高原切肥牛直接点，肉质很嫩，扇贝鸡翅也很好吃，饮品种类很多,[],2024-03-04 10:55,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},味道还不错，服务员一直站旁边感觉不是很好,[],2024-03-04 07:48,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品：各种肉的种类都有但是总体来说都有点肥腻特别是肥牛真的很肥其他的也还好 服务：很好每个服务员都积极回应需要什么东西也会积极给你补过来总之服务是很不错的 环境：环境因为是自助略微有点吵闹不过可以理解周围布置也可以,[],2024-03-04 00:36,2.5,"{'口味': '2.5', '环境': '3.5', '服务': '4.5', '品种': '3.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},体感超赞，比较满意的方面有口味赞环性价比高服务细致！服务员人员超级好是真的很热心，店内环境超棒，很有氛围感还有音乐！味道也很赞值得一试,"['山椒肥牛', '黑椒肥牛', '向阳五花', '和风肥牛', '黑椒猪排']",2024-03-03 20:42,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},在乐天城2楼，商场在装修，二楼引进了一些网红餐饮店。这家要排队提前叫号。吃完不得不说，烤肉店餐饮店太卷了，去之前我已经做好了大多数都是合成肉的准备，没想到竟然不是，还很好吃……这个五星我很少给，这么便宜还能有这个品质真的不容易。,"['山椒肥牛', '黑椒肥牛', '和风肥牛']",2024-03-03 19:33,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},一般般吧，正常60块自助餐的水平，店里生意一般但服务员们看着要忙的飞起来了，点了餐很久很久才上，不如直接自取拉倒，等个肉磨磨唧唧的，一下子说没有了，一下子又突然上来了，很奇怪，主食还可以，推荐泡菜五花肉拌饭，哪个好吃,[],2024-03-03 15:49,2.0,"{'口味': '3.0', '环境': '3.0', '服务': '1.0', '品种': '2.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},想吃烤肉突然刷到了这家，看了团购之后去的，两个人吃的很饱，品种很多，自己在手机上下单之后服务员会给你送过来，很方便，味道也都很不错，调料种类也很丰富，门店位置也很好找，服务员态度都很热情～很划算，下次会再来～,[],2024-03-03 13:09,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '5.0', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品口味很好服务很热情环境干净卫生性价比很高值得推荐,[],2024-03-03 12:38,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},价格非常实惠排队两个多小时味道还可以服务也可以店里小哥哥都很帅适合单身妹子去,[],2024-03-03 00:25,4.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '品种': '3.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},非常差，欺骗别人，一直等不到位置，等了三个小时都没吃上，别去,[],2024-03-02 19:26,,"{'口味': '0.5', '环境': '0.5', '服务': '0.5', '品种': '0.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},性价比高的好吃烤肉店，最喜欢肥牛啦，地铁直达,"['山椒肥牛', '黑椒肥牛', '和风肥牛', '粉丝扇贝']",2024-03-02 19:13,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},武昌这边一下开了好多家破破烂烂的烤肉店，每家都换着品尝了一圈，都挺棒。  街道口店排队没有徐东店和南湖店那么夸张，三次去吃，基本6点前都有位置，后面建议提前点来，或者关注线上取号，提前取个号。  点单上菜挺方便，不用跑来跑去或者排队取餐，进餐体验好一些。,"['黑椒肥牛', '山椒肥牛', '向阳五花', '和风肥牛']",2024-03-02 18:01,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},被朋友拉来一起参加他的聚餐活动的 本来就没抱太大期望 而且排位排了个把多小时 的确有点让人恼火 菜品还是很丰富的 而且作为自助餐的价格真的很香 各种肉类腌渍的很入味 烤好根本不需要蘸料直接吃也很美味 饮料品种也很多，还有水果和冰粉自助 吃的差不多了再来一份冰淇淋真的很满足 总体体验还不错， 大家要去的话要早点，不然排队很久哟,"['山椒肥牛', '黑椒肥牛', '向阳五花', '和风肥牛', '黑椒猪排', '汁烧骰子嫩牛肉', '包浆豆腐', '培根金针菇', '黑椒牛排', '泡椒鲜豆腐']",2024-03-02 15:51,4.0,"{'口味': '4.5', '环境': '3.5', '服务': '4.0', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品很好吃，价格也很实惠 小哥超帅，一边吃饭一边看帅哥真的很快乐,[],2024-03-02 15:16,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},去过n次了，可以说是武汉烤肉届的天花板，炒鸡好吃，半自助服务，上菜也很快,[],2024-03-02 15:07,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},一点也不破的烤肉店，别被店名误导了。  点单式自助，碳烤的烤炉，让自助餐吃起来一点也不累。  碳烤的肉吃起来就是比电烤的香，也熟的快，不会长时间等待肉烤熟。  店里经常饭点需要排队，建议提前点到店进餐或者提前线上取号。,[],2024-03-02 15:07,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境： 宽敞明亮，卫生也很干净 [服务铃]服务： 服务还热情，上菜速度也快，还有免费的刮刮乐进行抽奖活动 「冰粉」小料的品类还多，可以根据自己喜欢去加 「自助水果」西瓜很甜，想吃多少拿多少 「黑椒肥牛」「山椒肥牛」「和风肥牛」很嫩很好吃 「汁烧骰子嫩牛肉」鲜嫩多汁，就是烤的时间长了就会咬不动,[],2024-03-02 15:02,4.5,"{'口味': '4.0', '环境': '4.0', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},牛肉系列都不错…唯一就是太难排位了!!~,[],2024-03-02 13:22,4.5,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},好吃好吃，第二次吃他们家了，味道和菜品都还挺好的，还不错哦。,"['山椒肥牛', '黑椒肥牛', '向阳五花', '和风肥牛']",2024-03-02 12:46,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这家店挺有名的，但是我们在年前过去菜品的种类比较一般，肉质还不错「山椒肥牛」还可以「椒盐松阪肉」的肉质选的很好，「脆猪舌」分量很足，如果可以把舌根部位的小刺去掉的话就更好了，「香辣五花肉」建议五花肉的分量给少一些，量太大了吃不完比较浪费,"['黑椒牛排', '和风肥牛']",2024-03-01 23:52,4.5,"{'口味': '4.0', '环境': '4.5', '服务': '5.0', '品种': '3.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},口味好服务棒，人均性价比高，小菜种类多，西瓜甜 推荐,[],2024-03-01 17:57,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这家餐厅位置很不错，生意很火爆，环境也很好，非常干净整洁，味道非常棒。而且菜品选择非常多，价格也不高，适合和家人朋友一起去！！,[],2024-03-01 12:47,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},玩儿了一天没顾得上吃饭，听朋友说这家好吃，就特意来尝一尝，里面菜是需要点的然后服务员给上，但是不用另外收费，口味也挺不错，用的是火烤的没有用电,"['向阳五花', '和风肥牛', '培根金针菇', '黑椒牛排']",2024-03-01 09:00,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品味道还不错，上菜速度也挺快，就是品种太少了而且自取的菜品补充也有一点慢。环境比较拥挤，我们六个人坐大桌基本上施展不开，有点憋屈。比较推荐的菜品是肥牛、猪梅肉、松板肉。主食方面可以点的种类不是很多，蒸的点心是速冻的蒸一下，但是绝大部分都蒸过头了……,[],2024-02-29 19:10,4.0,"{'口味': '4.0', '环境': '3.5', '服务': '3.0', '品种': '3.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},味道很不错 [薄荷]环境: 怀旧风特别有感觉 [服务铃]服务: 很好,[],2024-02-28 17:22,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},朋友过生日一起去吃的，虽然环境一般，但是就这个价格来说，性价比极高，我们三个人吃了两个多小时（并不是吃得多，而是聊了很久），最后也没有多收钱嘿嘿！推荐牛肉粒，五花肉太油了，整体品质都不错。就是换纸的时候油滴在地上容易滑倒。,[],2024-02-28 17:22,4.5,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},不愧为武汉排队人多的烤肉店，服务也不错。肥牛肥瘦相间，基本上没什么膻味，饮料小吃都是自助的，炸的鸡米花和地瓜丸很好吃，山椒肥牛最好吃，还有就必须推荐松板肉，鸡中翅也非常新鲜，也是推荐的。价格不贵，两个小时慢慢吃，火很旺，肉很快就可以熟,[],2024-02-28 11:38,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},肉的品质很好，推荐各种口味的肥牛和猪舌，个人不太喜欢里脊肉。奥尔良鸡翅虽然比较难熟，但口味很好，等待是值得的，粉丝扇贝蒜香味很浓。锡纸类的都很好吃，强推蒜蓉茄子。饮料品种很多，冰粉也很好吃。不过单点的熟食味道一般。,[],2024-02-28 09:10,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},sixfriendeatittogether，weallthinkitisdeliciousandcheap.theserviceisgood.theyweredancingwithhotmusic。itworthtoeating,[],2024-02-27 21:15,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},晚上的饭点真的好多.等了一会才有位置！桌子上直接扫码点菜下单前！性价比超高哦！虽说只65元一个人，但肉类的品质都还不错，别看一盘子份量不多，但胜在品类挺多的！蘸料都是很基础的，味道还不错！水果有西瓜，好甜！饮料区的种类不多！总体来说不错！,"['黑椒肥牛', '山椒肥牛', '向阳五花']",2024-02-27 14:13,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这个破破烂烂是我们武汉的网红店已经开了很多家分店了，这个位置就在街道口乐天成二楼，非常的好找，电梯的背面就是的，上菜的速度很快，效率也还很高，小料台选择非常的多，肥牛品质不错，熟的快，薯条的分量好少，一个人就可以吃完,[],2024-02-27 13:54,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境： 街道口店人不多，但活动力度大。现场买券65一个人，但店员说可以美团直播只要56。小朋友35。很划算。  [服务铃]服务： 自助点单，菜品丰富，肉质新鲜。有很多饮料可以随意饮用。 「山椒肥牛」「黑椒肥牛」「向阳五花」「汁烧骰子嫩牛肉」「黑椒牛排」「椒盐松阪肉」必点 他家甜品也不错。 就是唯一一点，调料汁居然没有醋。,"['山椒肥牛', '黑椒肥牛', '黑椒猪排', '培根金针菇']",2024-02-26 15:55,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},来他们家真的可以吃到撑…！！！ 自助烤肉65r一位，我真的会哭死～ 座无虚席一点都不夸张！！ 100➕菜品完全吃不完～ 除了日式自助很少有店会把炸物做的好吃，肉好吃就完事啦烤肉我吃的也不算很多，百元的赤牧，九轮都行。百元以下俏小渝，松崎小姐，村苜。只吃几款主打原切比较推荐俏小渝，松崎就是低配赤牧，什么都能吃一点，其实不是很推荐。村苜试营业吃过一次，整体环境氛围配套不错，还有制冰机，可以说是百元内一档环境了，种类很多但肉质一般，也比较适合什么都吃一点的那种。还有火锅烤肉一体的就不提了。,"['和风肥牛', '汁烧骰子嫩牛肉', '泡椒鲜豆腐', '包浆豆腐', '向阳五花', '黑椒牛排']",2024-02-25 23:13,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},逛完寺庙来吃烤肉，之前一直在江汉路吃，那边的不管是装修还是出品都比街道口的好，但是这边的服务比江汉路又好很多，小哥哥很热情贴心，几十块钱不讲究太多，能吃也能吃饱性价比还是非常高的，适合年轻大学生就餐，,"['和风肥牛', '向阳五花', '汁烧骰子嫩牛肉']",2024-02-25 16:47,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},点的和上的对不上，排队的话要咨询清楚，免得白排队，味道还可以，饮料自助免费，总体还行,[],2024-02-24 19:59,3.0,"{'口味': '4.0', '环境': '4.0', '服务': '3.5', '品种': '3.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},位置很好，一上来就可以看到了，服务态度非常好，环境也很适合拍照，最主要的是菜品很新鲜，自己去拿也比较方便。点菜的话也很方便，别人直接端过来，干净卫生。唯一不足的就是烤肉腌制的不是很好吃。总体来说非常好，推荐推荐。,[],2024-02-24 18:01,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},地铁直达，人均65，性价比比较高，菜品口味多种多样，西瓜很甜，值得推荐！,[],2024-02-24 14:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},离街道口地铁站比较近，菜品很丰富。服务态度好，老婆很喜欢吃。值得推荐,[],2024-02-23 20:06,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},味道美味，服务非常好，非常推荐大家来品尝,[],2024-02-23 18:02,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},环境好 菜品多 地铁直达 非常划算 推荐和朋友来,[],2024-02-23 18:00,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},这家店味道非常不错，服务很周到，而且区别于一般的自助烤肉店，体验棒棒的！,"['山椒肥牛', '黑椒肥牛', '黑椒牛排', '麻辣嫩牛肉']",2024-02-23 17:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品非常丰富，环境很好，很安静，很舒服，非常喜欢。,[],2024-02-23 17:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},「山椒肥牛」肥牛就是最最最好吃的，推荐大家吃肥牛！！！！！！ 「黑椒猪排」猪排也很好吃，鲜嫩多汁。  [薄荷]环境： 整体风格偏野餐类型，看起来很喜庆，而且氛围很不错。点单式的自助餐在武汉这个价格真的没有对手！！！！  太爱破破烂烂了，已经是五刷了！大家直接来吃就好了！强烈推荐,[],2024-02-23 16:22,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品质好上菜快服务态度很好来吃！大学生不骗大学生！  [薄荷]环境: 环境很不错，整体风格也很让人舒服，尤其是这里的服务员，每个人都很有精神，充满活力，服务态度超级好！！！ 「照烧鸡腿肉」鸡腿肉很嫩，很好吃，推荐大家吃肥牛和鸡腿肉！,"['山椒肥牛', '黑椒肥牛']",2024-02-23 16:21,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境: 比较好找，但是位子空间不大，所以很多都需要排位 [服务铃]服务: 一般，要蒜蒜没有，要辣椒辣椒没有，可以说基本没有什么服务 胜在性价比高，价格很便宜,[],2024-02-22 21:56,4.0,"{'口味': '4.5', '环境': '4.5', '服务': '1.5', '品种': '4.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境: 乐天城2楼，上电梯背面就是，非常好找。 店铺内座位比较矮，衣服、东西多的话可以找服务员拿个凳子放着。  [服务铃]服务: 坐下后可以先点单，等菜上来后碳和锅也会都到，不用特别特别急。 上菜速度很快，效率还是很高的。 小料台选择挺多，佐料挺丰富的， 「山椒肥牛」「黑椒肥牛」「和风肥牛」肥牛品质不错，熟的快，味道搭配不错。 「奥尔良鸡翅」鸡翅强推！不是那种冻感十足的，肉质看得到。 「脆猪舌」猪舌不是平时常吃的那种烤的感觉，略厚略大。 「薯条」2-3人份不是很大，波浪薯条一会就吃完了，放心点。 「麻辣嫩牛肉」过于嫩，有点科技的错觉。  整体来说炸物较少，主要是肥牛和鸡肉、猪肉。适合不爱海鲜的烤肉脑袋。性价比很高，饮料选择也很多。,"['山椒肥牛', '黑椒肥牛', '和风肥牛', '包浆豆腐']",2024-02-21 20:28,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '5.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境： 舒适。地方大 [服务铃]服务： 还可以 值得尝试。菜品多。味道还可以,"['山椒肥牛', '汁烧骰子嫩牛肉', '包浆豆腐', '向阳五花', '泡椒鲜豆腐', '黑椒猪排', '和风肥牛', '黑椒牛排', '培根金针菇']",2024-02-21 19:23,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},还是被可恶的营销号骗来了，跟我说真的很好吃！我真的信了你们的邪🌚真的不咋样好不好吹成武汉自助餐天花板了，肉真的很肥！当时给我上的五花肉，我说完全就是纯肥肉，老板自己看了都觉得无语说给我重上我说算咯真的很腻人 还有图3是拉面🍜真的不是泡面吗,[],2024-02-21 18:03,2.0,"{'口味': '2.0', '环境': '2.0', '服务': '2.0', '品种': '2.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},小桌的位置超多，手机扫码点餐，工作日去的，上菜速度挺快的，烤肉种类也挺多的，价格很便宜。,[],2024-02-20 23:43,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},菜品很新鲜，上菜超快,[],2024-02-20 18:33,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},座位坐的不是很舒服，虽然很多桌子的。然后速度有点点慢。等了很久不上炉子，菜都上了一直没上烤炉，西瓜一直没有新的，自取的菜品放在一进门的门口，离得有点远。都是附近的学生来吃，连锁店的味道是一样的，主要就是服务的区别吧，建议统一培训比较好。,['和风肥牛'],2024-02-20 14:39,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '3.5', '品种': '4.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},去的时候九点半我们还问了打烊没前台说可以吃九点四十分的时候又下来询问我们菜品够不够十点不提供点餐厨房要收拾下班了 OK到入桌和点餐上餐后就上个火炉子并没有提供烤盘要求两次服务员才上了烤盘我们是吃饭的不是为了来烤火 桌子餐具不齐全盒子里的红色剪刀是上一个顾客用剩下的还有污渍筷子我们自己去其他桌子拿的烤肉夹子问了三遍服务员个个踢皮球才拿来下面垫的纸糊成💩粑粑了都没有人来更换 点的章鱼小丸子甚至是生的里面还有冰渣子肉质不咋滴鸡翅烤的都是鲜红的血水往下滴第一次吃这么垃圾的烤肉店,[],2024-02-19 23:09,,"{'口味': '1.5', '环境': '2.5', '服务': '0.5', '品种': '2.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},[薄荷]环境： 装修带露营风有特色就是人多以后会觉得热 「山椒肥牛」「黑椒肥牛」「和风肥牛」原切的肥牛直接点肉质很嫩闭眼入直接来个几份 「粉丝扇贝」「奥尔良鸡翅」扇贝鸡翅可以放在边上烤时间比较久才能熟味道还不错的  饮品种类很多推荐热带风味冰红茶西柚  自助的水果有西瓜哈密瓜梨子新鲜还有冰淇淋冰粉寿司等品种丰富  总体很划算吃下来服务也不错已经吃过很多次了推荐,"['山椒肥牛', '黑椒肥牛']",2024-02-19 19:25,5.0,"{'口味': '4.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},位置还是挺好找的，从电梯上来就可以看到，就是人有点多，我们上次去一共有5个人，只能等大桌，小桌叫号还是挺快的，我们差不多等了一个小时才进去，服务人员很热情，环境也是很不错的，他们家的味道也还不错，就是上菜有点小慢，还是挺值得再来的,[],2024-02-18 10:05,4.0,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '品种': '3.5'}"
{'$oid': '6690da3e4750c147ac8c841e'},非常好，体验感很好「山椒肥牛」,[],2024-02-17 18:45,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '6690da3e4750c147ac8c841e'},1.首先进来以后发现有3～4桌都是空的，但是叫号非常慢 2.20分钟了反应火不行一直在等等，没有烧好的，叫了n多次服务员才搞好 3.卫生环境堪忧比不上佰港城店，门口的盘子不太干净 4为了提高销量，从坐着等的时候就让扫啥美团，大众点评直播间的码结果没啥优惠……,[],2024-02-16 21:33,1.5,"{'口味': '3.5', '环境': '2.5', '服务': '0.5', '品种': '0.5'}"
