_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '6676ca894a1b56542585c488'},环境好，服务也很好，最主要是吃的也很好吃，南瓜粥和玉米最开始上很好吃，推荐,[],2024-05-11 19:47,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},烤肉味道很不错 喜欢他们家的牛排 非常好吃 南瓜粥也很不错 跟朋友来的，朋友喝了好几碗,[],2024-05-11 19:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},在街道口乐天城，服务员会专门帮烤，小菜和主食可以免费续。「爆品南瓜粥」「玉米沙拉」「海鲜拉面」「牛五花」来吃饭的基本都是大学生，感觉很年轻，希望以后能增加苏子叶，用来包肉吃，只有生菜比较单调。服务人员不错，我手受伤给我了创可贴。,"['爆品南瓜粥', '雪花猪颈肉', '玖段招牌厚切五花肉']",2024-05-11 18:34,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},在一楼环境很好，场地很大，还有帮忙烤的服务解放双手，这里的主食也是可以免费续的,[],2024-05-11 17:20,5.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},一个人去吃的，可以免费吃4款主食，主食的量不是很多，还点了两个肉类，服务很好，全程烤肉都是帮忙烤的，点餐的时候店铺网掉了等了好久还送了瓶可乐,[],2024-05-11 16:25,3.5,"{'口味': '3.5', '环境': '3.0', '服务': '4.0'}"
{'$oid': '6676ca894a1b56542585c488'},食材新鲜。肉类种类很多。服务很棒！主食不限量免费续！,[],2024-05-11 15:12,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},环境不错，位置好找，服务态度非常好，好吃😋推荐！！！！！！！！！！！！！,[],2024-05-11 14:08,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},味道很棒，小姐姐服务也好，全程给我们烤，下次还来！,[],2024-05-11 14:08,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},环境很好，菜品不错，有小姐姐专门服务帮烤，下次还来,[],2024-05-11 14:08,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},服务态度非常好～菜品多～免费的南瓜粥非常好喝～,[],2024-05-11 14:08,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},好吃😋服务很周到！主食还可以免费无限续加！！！,[],2024-05-11 13:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},「么肆烤肉·武汉本土烤肉(街道口总店)」好吃好吃好吃好吃！！服务员很耐心～辛拉面挺好吃的！很实惠！下次接着来～^_^,[],2024-05-11 13:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},好吃，环境好，肉好吃，菜好吃，小姐姐小哥哥都很美，服务到位,[],2024-05-11 11:51,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},菜品丰富新鲜食材服务很周到店内环境干净店内装饰独特,[],2024-05-11 11:47,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},我去吃过两次，我比较喜欢吃这家的原因是他们家五花肉是厚切的，不是那种冰冻的，肉比较新鲜，烤起来滋滋冒油，很香，而且里面服务挺好的，最最关键的是，里面的服务员小哥哥还挺帅的。拉面免费无限续，南瓜汤也不错。,[],2024-05-09 21:37,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '6676ca894a1b56542585c488'},环境很好味道很好吃服务态度好下次还来,[],2024-05-09 20:13,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},总有菜不上，等半天，每一个服务员都问到，干坐十几分钟，到最后还是没上,[],2024-05-09 19:14,1.5,"{'口味': '1.0', '环境': '1.0', '服务': '1.5'}"
{'$oid': '6676ca894a1b56542585c488'},环境很好位置好找饭餐好吃下次还回来,[],2024-05-09 19:01,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},这家店在公司附近，下班过来吃，来的稍微晚点还要排队，工作日生意就很好了。 很传统的韩式烤肉挺好吃的，氛围也不错，服务员还帮忙烤。 「黑猪排骨五花肉」招牌菜，几乎桌桌必点，烤的油滋滋哗啦，带点焦香就可以吃了，配合生菜真的不错,[],2024-05-09 18:52,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},位置好找环境好服务态度好烤肉也很好吃上菜很快,[],"2024-05-09
  更新于2024-05-10 10:33",5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},味道不错，服务很好，服务员一直在帮忙烤肉,[],2024-05-09 17:01,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},[薄荷]环境：环境很好 [服务铃]服务：服务员服务特别好 上菜也特别快,[],2024-05-09 14:20,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},这家烤肉店服务态度极佳，员工热情周到。菜品新鲜可口，肉质鲜嫩，配料丰富。环境舒适干净，适合聚餐聚会。价格适中，性价比很高。强烈推荐给喜爱烤肉的朋友们。店里的肉比较多的都是厚切的，相对也是个特色像，口感来说还是比较特殊的。,"['黑猪排骨五花肉', '爆品南瓜粥', '玖段招牌厚切五花肉']",2024-05-08 22:48,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '6676ca894a1b56542585c488'},这家店在街道口乐天城里面，去的时候排了很长的队，菜品的味道都还可以，有好几种拌饭是免费的。,[],2024-05-08 20:11,4.5,"{'口味': '4.5', '环境': '4.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},肉类齐全好吃，服务业特别周到，还会再来的,"['黑猪排骨五花肉', '玖段招牌厚切五花肉', '石锅拌饭', '和牛上脑牛排', '玉米沙拉', '海鲜拉面', '黑猪梅花肉', '和牛上脑', '玖段招牌拌饭']",2024-05-08 19:31,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},环境很好南瓜粥味道好服务员帮考非场不错,['爆品南瓜粥'],2024-05-08 19:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},套餐超级超级划算，分量很足，是真的厚切，菜品也很新鲜，味道好，还有米饭和辛拉面都是不限量的，真的又被惊艳到，真的是良心商家。性价比非常高！已经吃过好几次了，色香味俱全，环境好，干净整洁。上菜速度也是杠杠的。,[],2024-05-08 14:33,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},给朋友过生日来这里吃  肉的品质都不错味道也很棒  主食还可以免费续感觉很不错  以后还会经常来的,[],2024-05-08 13:11,4.5,"{'口味': '5.0', '环境': '4.5', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},「爆品南瓜粥」很好喝，很浓稠「玖段招牌厚切五花肉」很香，烤出油后包生菜很好吃「酱料小菜」有一个香干炒辣椒很好吃!玉米也不错，「海鲜拉面」拉面也是无限续的，很不错「黑猪排骨五花肉」「雪花猪颈肉」两个肉不错，好吃,[],2024-05-08 11:57,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},烤肉很香很香，阿姨服务超热情一直帮忙烤肉，过生日还送了很多礼物！！！,"['黑猪排骨五花肉', '爆品南瓜粥', '雪花猪颈肉', '和牛上脑牛排']",2024-05-08 11:52,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},又来玖段啦~每次和朋友约饭首选玖段！ 乐天城的店家来来往往，玖段一直都在足以证明实力哈哈哈哈哈，街道口站B口出来进乐天城，一楼直走到底就是玖段，特别好找~ 每回必点主食，拉面和石锅拌饭都超级好吃，南瓜粥更是一绝好吃爱吃下回还来~,['爆品南瓜粥'],2024-05-07 19:10,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},店面在乐天城位置很好找 买的团购套餐套餐里面有三份肉（都是可以选择的）其中的上脑和香肠还挺好吃的 服务员会帮忙烤肉服务很周到～ 肥牛饭和猪排饭啥的味道也不错套餐里面的还可以续加另外还有干子玉米和泡菜等小菜玉米很好吃奶香浓郁！,[],"2024-05-07
  更新于2024-05-12 07:54",3.5,"{'口味': '3.5', '环境': '3.0', '服务': '3.5'}"
{'$oid': '6676ca894a1b56542585c488'},烤肉汁水还挺充足的「玖段招牌厚切五花肉」这个好吃！ 然后服务态度也挺好会主动帮烤肉,[],2024-05-07 18:02,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},位置挺好找的，味道也可以，性价比高，也有人帮忙烤，主食可以无限续,[],2024-05-07 17:43,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},喜欢玖段家的主食，厚切五花肉特别好吃，小朋友很喜欢他们的南瓜粥和地道肠，服务员的烤肉技术也很好,"['黑猪排骨五花肉', '爆品南瓜粥', '酱料小菜', '和牛上脑牛排', '生菜', '玉米沙拉']",2024-05-07 13:05,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},就在街道口乐天城里面，位置很好找，就是需要提前排队，他们家每次都要拍很久的队，最好是错峰的时候过去，我们是在美团上团的套餐，都挺好吃的，主要是不需要自己去烤，店员都会帮忙烤好，只要负责吃就好了，对我们这种手残党来说就很好了。肉的分量足，吃到后面有点腻,"['黑猪排骨五花肉', '牛五花', '玖段招牌厚切五花肉']",2024-05-07 10:36,3.5,"{'口味': '4.0', '环境': '3.5', '服务': '4.0'}"
{'$oid': '6676ca894a1b56542585c488'},街道口乐天城一楼的玖段烤肉，简直就是我和朋友的烤肉食堂，想吃烤肉了就来这家或者江汉路那家，更开心的是家附近东湖景园也有新店了，平常没事也能去吃了，省事省路费开心！ 肉的品质就不说了，每次必点「玖段招牌厚切五花肉」，韩式烤肉就是要吃五花啊。「雪花猪颈肉」本来妈妈不吃猪颈肉的也被我带入坑了，觉得QQ脆脆很好吃也不腻「IBP雪花肥牛」「和牛上脑牛排」更是常规必点菜了。 特别是店里免费南瓜粥每次都喝不够！男孩子饭量大也不怕还有免费鸡排饭烤肉饭和拉面！,"['黑猪排骨五花肉', '爆品南瓜粥']",2024-05-06 23:44,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},[薄荷]环境： 来了好几次了，不过这次怎么感觉人那么少 [服务铃]服务： 好像是兼职，但是都很细心及时响应 「爆品南瓜粥」南瓜粥可以给我解腻，甜度还行 「玖段招牌厚切五花肉」我可太喜欢自己烤五花肉了，烤极矮一点很香一点都不腻 「酱料小菜」小菜盘子换成三合一了味道还是没有变 「泡菜五花肉拌饭」饭的分量都不大，刚刚好了不影响吃肉 「地道香肠」香肠挺好吃的😋,"['黑猪排骨五花肉', 'IBP雪花肥牛']",2024-05-06 22:00,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},鸡腿肉很好吃，特别喜欢他们家的五花肉和护心肉，面和饭还不错，大胃王很满足，南瓜粥也很好喝，姓胡的服务员很热情周到我和朋友对她的服务都特别满意,[],2024-05-06 20:42,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},真的好实惠，可以吃到好多好吃的，,[],2024-05-06 12:28,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},来的是街道口店在未来城一楼往里面走就可以看到了食材还可以算是比较新鲜的有好几款拌饭和拉面都是可以免费无限续的还有人帮忙烤生菜还有小菜都是无限续这几点比起很多烤肉店都是强上不少的味道来说无功无过份量也可以是一家还会来吃的店,[],2024-05-06 11:15,4.0,"{'口味': '3.5', '环境': '4.0', '服务': '4.0'}"
{'$oid': '6676ca894a1b56542585c488'},五一期间人多，但是我们去的时间下午三点人就少了！吃饭也要错峰哟！主食都是免费不限量的哟！（饭，面，粥）！烤肉的份量也很足！两个女生还没吃完！有服务员帮你烤！专业技术加新鲜食材，好吃看的见哟！推荐推荐！,"['爆品南瓜粥', '黑猪排骨五花肉', '雪花猪颈肉', '玖段招牌厚切五花肉', '辣白菜', '炸时蔬']",2024-05-06 09:42,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},这家的烤肉非常的不错，考出来的肉，很有止水，不老很嫩服务小姐服务员小姐姐的态度非常得好会来帮忙烤烤肉肉也非常的好吃，也不是很贵的样子，反正我最喜欢吃他们的蘸料经济又实惠非常的nice特别是他们家的牛肉很好吃。,[],2024-05-06 00:12,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},喜欢玖段他们家南瓜，跟朋友过来每次都要喝好几碗，烤肉味道也还不错,[],2024-05-05 17:58,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},环境优美，服务不错，可以常来。,[],2024-05-05 17:56,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},菜品很新鲜，味道很好，主食管够，环境也不错，好评,[],2024-05-05 14:44,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},[薄荷]环境:干净卫生 [服务铃]服务: 热情接待 「黑猪排骨五花肉」特别喜欢这个，配生菜特别好吃😄「爆品南瓜粥」超级好喝，喝了好几碗,[],2024-05-05 14:27,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},[服务铃]服务: 菜品丰富，食材新鲜，店员小姐姐小哥哥们服务到位[点赞][点赞]  [薄荷]环境: 环境不错卫生干净整洁[点赞][点赞],[],2024-05-05 14:17,5.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},[薄荷]环境: 环境还不错，就是那个商圈当时还在装修颇有叙利亚风格「黑猪排骨五花肉」好吃「爆品南瓜粥」可以，很不错「安格斯横隔膜」可以，味道不错，「雪花猪颈肉」「石锅拌饭」「玉米沙拉」「韩国双味炸鸡」这几个都还不错，而且主食免费～推荐推荐,[],2024-05-05 13:19,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},菜品很不错很新鲜，环境特别美，服务态度也特别好，很推荐！,[],2024-05-05 13:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},韩式烤肉用餐体验令人难忘！肉质鲜嫩多汁，搭配特制酱料，味道醇厚浓郁。烤制过程中，香气四溢，令人垂涎欲滴。服务细致周到，环境温馨雅致，让人倍感舒适。品尝韩式烤肉，不仅是一场味蕾的盛宴，更是一次文化的体验。强烈推荐给喜欢烤肉的朋友们！,[],2024-05-04 23:30,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '6676ca894a1b56542585c488'},店里环境很好服务员也都很积极服务态度好。厚切的烤肉很好吃，小料续的及时，而且四种不一样的主食都是免费的。好吃好吃～～～～已经推荐给好多人了～～,"['黑猪排骨五花肉', '雪花猪颈肉']",2024-05-04 20:41,5.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},肉的品质比其他的烤肉店好太多了吧！全程都不用自己烤都是小姐姐们烤好直接吃主食也都是免费续,[],2024-05-04 19:55,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},口味还不错 [薄荷]环境：  [服务铃]服务： 服务态度很好还帮忙烤,[],2024-05-04 19:55,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},环境不错，常来这里吃！服务也很周到,[],2024-05-04 18:28,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},很好吃哦！服务也是超级好，会有专门的人给我们烤,[],2024-05-04 17:18,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},菜种类很多，服务员态度很好，朋友的评价很高,['玖段招牌厚切五花肉'],2024-05-04 12:48,5.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},非常好吃，韩式烤肉，玉米沙拉很好吃，环境很好，服务业很好，推荐。,[],2024-05-04 12:36,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},这家烤肉店不仅价格亲民，更是味道与品质的完美结合。新鲜的食材、精湛的烹饪技巧，让每一道烤肉都散发出诱人的香气。无论是肉质的细腻口感，还是调料的独特风味，都让人难以忘怀。无论是日常用餐还是特别庆祝，这里都能满足您对美食的所有期待。,[],2024-05-04 10:50,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},在乐天城的负1楼。哦，买的套餐吃还挺划算的，店里的南瓜粥我觉得很好，喝了好多碗。主食有很多种，拌饭和辛拉面都是可以无限点无限续的，烤肉味道也很好。可以让服务员帮你考，也可以选择自己考。「爆品南瓜粥」「玖段招牌厚切五花肉」,[],2024-05-04 00:05,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},菜品很好，环境也不错，喜欢芝士红薯，冲吧,[],2024-05-03 20:33,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},肉质不错味道很好，服务也很好，值得去吃！,[],2024-05-03 20:22,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},非常好的烤肉店，使我的奈布两眼放光,[],2024-05-03 17:19,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},很好吃的饭，我直接360度爽爽爽爽,[],2024-05-03 17:18,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},进店感觉很不错，服务态度热情，值得消费。,['玖段招牌厚切五花肉'],2024-05-03 12:45,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},[薄荷]环境： 就在街道口乐天城里面的一楼，位置挺好找的哈哈  [服务铃]服务： 服务员小哥哥小姐姐态度特别好，很到位 「黑猪排骨五花肉」五花肉还是很好吃的哈哈哈 「玖段招牌厚切五花肉」厚切五花肉也是很好的 「安格斯横膈膜」安格斯肉也很好吃,[],2024-05-03 12:03,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},味道不错服务态度不错小哥哥还帮忙烤肉,[],2024-05-02 20:51,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},这家店是武汉大学对面未来城的老店啦，经常会有一些团购活动。特别值得一提的是他们家有免费的小吃，这些小吃包括凉菜，泡菜，还有玉米粒，他们家另外还有免费的南瓜粥，特别好吃，每次都得炫两碗。 另外他们家还提供代烤服务，就不用自己上手，小哥考的挺嫩又好吃，推荐。,[],2024-05-02 18:01,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},味道非常的美味，环境非常的美好，菜品也非常的好吃,[],2024-05-02 17:41,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},店里环境不错，菜品也都还可以，服务员也特别好，来了好几次了，都很好都很好,[],2024-05-02 17:37,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},很不错，店员主动帮忙烤肉，开心,[],2024-05-02 17:35,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '6676ca894a1b56542585c488'},很好吃，食材很新鲜，服务很好，值得大家来！！,[],2024-05-02 16:04,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},好吃好吃好吃  [服务铃]服务： 服务很贴心主食无限加,[],2024-05-02 13:14,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6676ca894a1b56542585c488'},环境很安静很舒服，菜品食材看着比较新鲜:)可以再来,[],2024-05-02 12:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '6684c681bf14519fcaa87bdb'},店面不算大但环境干净整洁服务也很热情 午市来得早无需排队菜品很丰富上菜速度很快 「火锅牛排」肉质细嫩涮十几秒口感嫩滑 「小郡肝串串」辣味适中很有嚼劲 「酒糟冰汤圆」夏天很适合吃的一道甜品 「手作纸皮烧麦」皮薄馅多汤汁满满 「贡菜炒饭」炒饭很推荐不油腻味道不错,"['嫩牛肉', '醪糟冰汤圆', '火锅牛排', '红豆冰稀饭', '特色冰粉', '小郡肝串串', '牛皮豆干', '手作纸皮烧麦']",2024-06-27 12:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '6684c681bf14519fcaa87bdb'},很久没来鸿姐了，味道依旧很在线，上海阴雨绵绵的天气，真的很适合跟朋友来一顿热辣的火锅了。食材很不错，肉类都很好吃，鸭血很嫩，蔬菜也很新鲜，就是锅底，除了辣锅很给力，其他两个锅味道没啥区别，而且基本就像是清汤锅了。新品饮料番茄养乐多就真的是番茄味的养乐多火锅整体还是很不错的。,[],2024-07-01 11:21,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '食材': '4.5'}"
{'$oid': '6684c681bf14519fcaa87bdb'},鸿姐老粉平时也是非常爱吃鸿姐，经常去虹口的和定西路愚园路旗舰店，有幸尝尝东海广场这家，服务挺好的那个小哥哥真的全程都在给惊喜后面上小哥哥的照片哦，很意外出门还给了惊喜旗舰店就没有送的小吃包，买单时这家主动提供小吃包非常奈斯那个小麻花非常好吃 菜品口味鸭血肯定是我最爱的，还有这家虾滑🦐，里面有马蹄碎在里面脆脆的非常好吃每次必点，贡菜也必点菜，在旗舰店吃了2次卤味鸡爪，第二次凉的还没入味超级难吃，所以这次也没点你家的，有机会下次再来你家尝尝卤味，给这位帅哥奖励鸡腿🍗呦，真的全程有在听客人的需求，需要什么路过都会问有啥需要帮忙的吗，有个戴眼镜红色衣服的男生就不行问他有没有小米椒圈，他说只有这种剁椒酱说的很强硬就走了，其他店都可以要到，给他要给拒绝了，我朋友说没问对人，图一小哥出现了直接后厨拿来了一碗特别特别感谢，我最爱吃的辣椒🌶，冲你这服务下次鸿姐肯定还是这里吃，环境不错非常有氛围感，就是旁边有两个女生说话特别大声音实在受不了就换了位置，跟我朋友说话，我朋友在我对面得说好几遍才能听到，推荐给大家来这家吃鸿姐哦,"['马蹄鱼籽虾滑', '鲜鸭血', '嫩牛肉', '空运血毛肚', '火锅牛排']",2024-06-23 11:37,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '6684c681bf14519fcaa87bdb'},鸿姐火锅上海开了有几年了。店里装修喜庆有山城特色，头顶上的灯笼🏮喜庆，他家调料品种确实不是很丰富，都是常规品种。桌子旁的小架子上有放着香油醋几款调料自己加我看了下每桌基本都有陪。他们家的嫩牛肉，鸭血还可以都不差。加几个素菜和午餐肉一顿足够了。一个人光盘。,"['嫩牛肉', '重庆滑肉片']",2024-06-26 20:42,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '食材': '3.5'}"
{'$oid': '6684c681bf14519fcaa87bdb'},上海以姐为名的连锁火锅有好几家，鸿姐算是其中比较好的之一了 [薄荷]环境：店面不算很大，座位略微有一点点挤 [服务铃]服务：非常好 「重庆全红锅」锅底比较浓厚，辣度不高，即使选了重庆辣之后再加辣也完全不辣；底味是足的，也不会太咸以至于吃完之后口渴严重 「重庆滑肉片」很滑很嫩气「嫩牛肉」分量不错，口感鲜嫩 不过「朝天椒牛肉（爆辣）」稍微有点敷衍了，就只是普通牛肉上面很敷衍地放了一点点辣椒，根本没有任何特别的味道,[],2024-06-27 10:22,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '5.0', '食材': '4.0'}"
{'$oid': '6684c681bf14519fcaa87bdb'},叫姐的火锅很多，这家姐姐就麻麻得吧。不难吃也肯定不是最好吃的，地理位置方便，套餐价格性价比也还行，店铺看着小但是深的，摆满了桌子，有点拥挤，味道太辣了，满屋子都是辣椒味，不适合辣椒的不太友好，但也有喜欢🥵的我看隔壁桌子把酒言欢的很开心,[],2024-06-21 10:49,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '食材': '3.5'}"
{'$oid': '6684c681bf14519fcaa87bdb'},首先，感恩DP大大和商家送的190代金券～ 还有好运气的我，在辣么多人报名参加下，侥幸抽中～  趁着工作日，错开午高峰去用餐，没有排队，主要也是排队排怕了，动不动2～3小时，真的会心累，不过他家排队也是真的厉害。如果是饭点去的话，可以在DP上取个号。 地理位置不算难找，但也不算静安寺商圈主流地段，在晶品对面的一条巷子里。服务很周到，是我个人挺喜欢的，属于有边界感的热情。环境属于四川火锅店的标配，红色主基调，辣椒色  他家锅底是真的很辣，我选的是中间那个“鸿姐辣”，给我感觉，超出了我一个上海小囡可以抗住的辣度了。 贡菜肉圆子是很好吃的，一定要点，嘎吱嘎吱，我感觉肉圆子是现捏的，每个圆子都有自己的个性，不圆是手工捏的证据～ 主要是一个人的火锅，没办法点很多菜，还有那个鲜鸭血，熟了之后，可以一吸溜就进肚子了，只要不怕烫  扣半颗心，是因为无骨鸭掌有碎骨头，给我敏感的后槽牙一次重大暴击😤  冰粉是收藏打卡送的，银耳汤是小姐姐请所有人喝的，他家真的好客气，可能是怕辣疯上海小囡吧。  走的时候，店长小姐姐还给送了湿纸巾和一人份的火锅底料，一人食麻辣烫汤底了呗，真的好客气的店家。 只要排队不过分，38°的大热天一定要再去吃，酣畅淋漓的感觉老棒了～,[],2024-06-19 01:11,5.0,"{'口味': '4.5', '环境': '5.0', '服务': '5.0', '食材': '4.5'}"
